year,sector,gva,department
2002,- Coca,0.0,potosi
2002,- Comunicaciones,23318.899901639103,potosi
2002,- Madera y Productos de Madera,3173.625603772196,potosi
2002,- Minerales Metálicos y no Metálicos,306970.0948398562,potosi
2002,- Otras Industrias Manufactureras,19799.878702055095,potosi
2002,- Petróleo Crudo y Gas Natural,0.0,potosi
2002,- Productos Agrícolas Industriales,0.0,potosi
2002,- Productos Agrícolas no Industriales,134162.16924809082,potosi
2002,- Productos Pecuarios,30134.10688528901,potosi
2002,- Productos de Minerales no Metálicos,3643.93010571124,potosi
2002,- Productos de Refinación del Petróleo,0.0,potosi
2002,- Propiedad de Vivienda,78977.83684137616,potosi
2002,- Servicios Financieros,9668.617405240393,potosi
2002,- Servicios a las Empresas,42020.86384736595,potosi
2002,"- Silvicultura, Caza y Pesca",835.5638525026752,potosi
2002,"- Textiles, Prendas de Vestir y Productos del Cuero",16542.595818408045,potosi
2002,- Transporte y Almacenamiento,106320.21959168396,potosi
2002,"1. Agricultura, Silvicultura, Caza y Pesca",165131.8399858825,potosi
2002,10. Restaurantes y Hoteles,36829.031636224616,potosi
2002,11. Servicios de la Administración Pública,168813.0872156631,potosi
2002,2. Extracción de Minas y Canteras,306970.0948398562,potosi
2002,3. Industrias Manufactureras,69657.68598013383,potosi
2002,"4. Electricidad, Gas y Agua",11655.320977196752,potosi
2002,5. Construcción,42804.96257880369,potosi
2002,6. Comercio,70645.7497510797,potosi
2002,"7. Transporte, Almacenamiento y Comunicaciones",129639.11949332306,potosi
2002,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",130667.31809398251,potosi
2002,"9. Servicios Comunales, Sociales, Personales y Domésticos",38530.52221279661,potosi
2002,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",19010.27440823413,potosi
2002,PRODUCTO INTERNO BRUTO (a precios básicos),1162560.4856999621,potosi
2002,PRODUCTO INTERNO BRUTO (a precios de mercado),1181570.7601081962,potosi
2002,Servicios Bancarios Imputados,-8784.2470649805,potosi
2003,- Alimentos,24778.71847704775,potosi
2003,- Bebidas y Tabaco,2650.727224442053,potosi
2003,- Coca,0.0,potosi
2003,- Comunicaciones,23465.407782844857,potosi
2003,- Madera y Productos de Madera,3198.284638693558,potosi
2003,- Minerales Metálicos y no Metálicos,337462.658801205,potosi
2003,- Otras Industrias Manufactureras,19428.9038356938,potosi
2003,- Petróleo Crudo y Gas Natural,0.0,potosi
2003,- Productos Agrícolas Industriales,0.0,potosi
2003,- Productos Agrícolas no Industriales,136052.78182357698,potosi
2003,- Productos Pecuarios,30939.53926254671,potosi
2003,- Productos de Minerales no Metálicos,3618.5006608341414,potosi
2003,- Productos de Refinación del Petróleo,0.0,potosi
2003,- Propiedad de Vivienda,80243.10917801815,potosi
2003,- Servicios Financieros,6433.912941174278,potosi
2003,- Servicios a las Empresas,36775.74810466424,potosi
2003,"- Silvicultura, Caza y Pesca",823.3449852024121,potosi
2003,"- Textiles, Prendas de Vestir y Productos del Cuero",16441.545762779482,potosi
2003,- Transporte y Almacenamiento,110852.23281758967,potosi
2003,"1. Agricultura, Silvicultura, Caza y Pesca",167815.66607132612,potosi
2003,10. Restaurantes y Hoteles,36563.99208899106,potosi
2003,11. Servicios de la Administración Pública,171718.06500941757,potosi
2003,2. Extracción de Minas y Canteras,337462.658801205,potosi
2003,3. Industrias Manufactureras,70116.68059949079,potosi
2003,"4. Electricidad, Gas y Agua",12670.394343282123,potosi
2003,5. Construcción,49364.494836009646,potosi
2003,6. Comercio,102140.66096852798,potosi
2003,"7. Transporte, Almacenamiento y Comunicaciones",134317.64060043453,potosi
2003,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",123452.77022385667,potosi
2003,"9. Servicios Comunales, Sociales, Personales y Domésticos",36729.93240011732,potosi
2003,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",18049.349455913343,potosi
2003,PRODUCTO INTERNO BRUTO (a precios básicos),1236364.197681188,potosi
2003,PRODUCTO INTERNO BRUTO (a precios de mercado),1254413.5471371012,potosi
2003,Servicios Bancarios Imputados,-5988.75826147074,potosi
2004,- Alimentos,25312.598234979403,potosi
2004,- Bebidas y Tabaco,2888.5695011008,potosi
2004,- Coca,0.0,potosi
2004,- Comunicaciones,24125.53615699144,potosi
2004,- Madera y Productos de Madera,3250.390662836622,potosi
2004,- Minerales Metálicos y no Metálicos,331009.21073008917,potosi
2004,- Otras Industrias Manufactureras,20596.563912344267,potosi
2004,- Petróleo Crudo y Gas Natural,0.0,potosi
2004,- Productos Agrícolas Industriales,0.0,potosi
2004,- Productos Agrícolas no Industriales,140661.30704198978,potosi
2004,- Productos Pecuarios,30539.99102676646,potosi
2004,- Productos de Minerales no Metálicos,4166.697377837215,potosi
2004,- Productos de Refinación del Petróleo,0.0,potosi
2004,- Propiedad de Vivienda,82152.23486270441,potosi
2004,- Servicios Financieros,6768.3185733075,potosi
2004,- Servicios a las Empresas,36932.11224772306,potosi
2004,"- Silvicultura, Caza y Pesca",824.8389092065959,potosi
2004,"- Textiles, Prendas de Vestir y Productos del Cuero",16772.092482394124,potosi
2004,- Transporte y Almacenamiento,114836.86974687115,potosi
2004,"1. Agricultura, Silvicultura, Caza y Pesca",172026.13697796283,potosi
2004,10. Restaurantes y Hoteles,37046.7758758789,potosi
2004,11. Servicios de la Administración Pública,180584.25756279894,potosi
2004,2. Extracción de Minas y Canteras,331009.21073008917,potosi
2004,3. Industrias Manufactureras,72986.91217149244,potosi
2004,"4. Electricidad, Gas y Agua",13089.15070555496,potosi
2004,5. Construcción,59450.103671000645,potosi
2004,6. Comercio,105079.52604837558,potosi
2004,"7. Transporte, Almacenamiento y Comunicaciones",138962.4059038626,potosi
2004,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",125852.66568373497,potosi
2004,"9. Servicios Comunales, Sociales, Personales y Domésticos",37014.09113927897,potosi
2004,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",21590.70867515695,potosi
2004,PRODUCTO INTERNO BRUTO (a precios básicos),1266595.0443606155,potosi
2004,PRODUCTO INTERNO BRUTO (a precios de mercado),1288185.7530357726,potosi
2004,Servicios Bancarios Imputados,-6506.19210941457,potosi
2005,- Alimentos,25654.1548814432,potosi
2005,- Bebidas y Tabaco,3027.041535248815,potosi
2005,- Coca,0.0,potosi
2005,- Comunicaciones,24701.920692959793,potosi
2005,- Madera y Productos de Madera,3245.253683937043,potosi
2005,- Minerales Metálicos y no Metálicos,354478.5761967201,potosi
2005,- Otras Industrias Manufactureras,24124.08591646579,potosi
2005,- Petróleo Crudo y Gas Natural,0.0,potosi
2005,- Productos Agrícolas Industriales,0.0,potosi
2005,- Productos Agrícolas no Industriales,140942.2948729215,potosi
2005,- Productos Pecuarios,30949.538405850788,potosi
2005,- Productos de Minerales no Metálicos,4150.564822361306,potosi
2005,- Productos de Refinación del Petróleo,0.0,potosi
2005,- Propiedad de Vivienda,83601.08804446623,potosi
2005,- Servicios Financieros,8265.22222190008,potosi
2005,- Servicios a las Empresas,37799.403465714815,potosi
2005,"- Silvicultura, Caza y Pesca",869.757739388514,potosi
2005,"- Textiles, Prendas de Vestir y Productos del Cuero",16625.01607214647,potosi
2005,- Transporte y Almacenamiento,115186.50524925414,potosi
2005,"1. Agricultura, Silvicultura, Caza y Pesca",172761.5910181608,potosi
2005,10. Restaurantes y Hoteles,37675.16978580167,potosi
2005,11. Servicios de la Administración Pública,186577.33669714903,potosi
2005,2. Extracción de Minas y Canteras,354478.5761967201,potosi
2005,3. Industrias Manufactureras,76826.11691160263,potosi
2005,"4. Electricidad, Gas y Agua",13732.685048923844,potosi
2005,5. Construcción,51329.58444658549,potosi
2005,6. Comercio,109873.90169579965,potosi
2005,"7. Transporte, Almacenamiento y Comunicaciones",139888.42594221394,potosi
2005,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",129665.71373208113,potosi
2005,"9. Servicios Comunales, Sociales, Personales y Domésticos",37024.16943483187,potosi
2005,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",22087.13729465333,potosi
2005,PRODUCTO INTERNO BRUTO (a precios básicos),1301804.9091699412,potosi
2005,PRODUCTO INTERNO BRUTO (a precios de mercado),1323892.0464645945,potosi
2005,Servicios Bancarios Imputados,-8028.3617399292,potosi
2006,- Alimentos,27473.427587582417,potosi
2006,- Bebidas y Tabaco,3337.938013268947,potosi
2006,- Coca,0.0,potosi
2006,- Comunicaciones,25608.777444859414,potosi
2006,- Madera y Productos de Madera,3296.50112969127,potosi
2006,- Minerales Metálicos y no Metálicos,375513.53629885876,potosi
2006,- Otras Industrias Manufactureras,25829.89722915772,potosi
2006,- Petróleo Crudo y Gas Natural,0.0,potosi
2006,- Productos Agrícolas Industriales,0.0,potosi
2006,- Productos Agrícolas no Industriales,146314.39612239078,potosi
2006,- Productos Pecuarios,32176.410467174723,potosi
2006,- Productos de Minerales no Metálicos,4605.045308377322,potosi
2006,- Productos de Refinación del Petróleo,0.0,potosi
2006,- Propiedad de Vivienda,85245.34720554216,potosi
2006,- Servicios Financieros,10438.955681993157,potosi
2006,- Servicios a las Empresas,39491.51075473508,potosi
2006,"- Silvicultura, Caza y Pesca",917.7550986683567,potosi
2006,"- Textiles, Prendas de Vestir y Productos del Cuero",16906.41594739531,potosi
2006,- Transporte y Almacenamiento,118992.24649209234,potosi
2006,"1. Agricultura, Silvicultura, Caza y Pesca",179408.56168823387,potosi
2006,10. Restaurantes y Hoteles,37265.176933837145,potosi
2006,11. Servicios de la Administración Pública,195452.70759140074,potosi
2006,2. Extracción de Minas y Canteras,375513.53629885876,potosi
2006,3. Industrias Manufactureras,81449.225215473,potosi
2006,"4. Electricidad, Gas y Agua",14470.896411973003,potosi
2006,5. Construcción,49255.84205636548,potosi
2006,6. Comercio,115923.10492416457,potosi
2006,"7. Transporte, Almacenamiento y Comunicaciones",144601.02393695177,potosi
2006,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",135175.8136422704,potosi
2006,"9. Servicios Comunales, Sociales, Personales y Domésticos",37281.91469294917,potosi
2006,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",23767.086550914268,potosi
2006,PRODUCTO INTERNO BRUTO (a precios básicos),1355150.1436945912,potosi
2006,PRODUCTO INTERNO BRUTO (a precios de mercado),1378917.2302455055,potosi
2006,Servicios Bancarios Imputados,-10647.6596978865,potosi
2007,- Alimentos,28538.80155924554,potosi
2007,- Bebidas y Tabaco,3530.9143397178877,potosi
2007,- Coca,0.0,potosi
2007,- Comunicaciones,26398.922872660223,potosi
2007,- Madera y Productos de Madera,3363.026524218848,potosi
2007,- Minerales Metálicos y no Metálicos,473780.1103518812,potosi
2007,- Otras Industrias Manufactureras,26330.896092419196,potosi
2007,- Petróleo Crudo y Gas Natural,0.0,potosi
2007,- Productos Agrícolas Industriales,0.0,potosi
2007,- Productos Agrícolas no Industriales,147207.99357568633,potosi
2007,- Productos Pecuarios,33204.689794851045,potosi
2007,- Productos de Minerales no Metálicos,4692.058177798826,potosi
2007,- Productos de Refinación del Petróleo,0.0,potosi
2007,- Propiedad de Vivienda,87647.48991674231,potosi
2007,- Servicios Financieros,13961.920063992606,potosi
2007,- Servicios a las Empresas,42118.544947611765,potosi
2007,"- Silvicultura, Caza y Pesca",938.237346823259,potosi
2007,"- Textiles, Prendas de Vestir y Productos del Cuero",17141.606859728952,potosi
2007,- Transporte y Almacenamiento,123224.64322315458,potosi
2007,"1. Agricultura, Silvicultura, Caza y Pesca",181350.92071736063,potosi
2007,10. Restaurantes y Hoteles,38686.74171806369,potosi
2007,11. Servicios de la Administración Pública,204361.66740764314,potosi
2007,2. Extracción de Minas y Canteras,473780.1103518812,potosi
2007,3. Industrias Manufactureras,83597.30355312926,potosi
2007,"4. Electricidad, Gas y Agua",15162.223680068559,potosi
2007,5. Construcción,96670.7696088909,potosi
2007,6. Comercio,119784.32243341293,potosi
2007,"7. Transporte, Almacenamiento y Comunicaciones",149623.5660958148,potosi
2007,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",143727.95492834668,potosi
2007,"9. Servicios Comunales, Sociales, Personales y Domésticos",38410.07030769883,potosi
2007,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",25018.777480989003,potosi
2007,PRODUCTO INTERNO BRUTO (a precios básicos),1531395.8943965884,potosi
2007,PRODUCTO INTERNO BRUTO (a precios de mercado),1556414.6718775774,potosi
2007,Servicios Bancarios Imputados,-13759.7564057216,potosi
2008,- Alimentos,29553.696890914816,potosi
2008,- Bebidas y Tabaco,3672.047845110068,potosi
2008,- Coca,0.0,potosi
2008,- Comunicaciones,27384.448427545245,potosi
2008,- Madera y Productos de Madera,3499.911051926607,potosi
2008,- Minerales Metálicos y no Metálicos,761536.0212959787,potosi
2008,- Otras Industrias Manufactureras,26483.598905168164,potosi
2008,- Petróleo Crudo y Gas Natural,0.0,potosi
2008,- Productos Agrícolas Industriales,0.0,potosi
2008,- Productos Agrícolas no Industriales,151596.15636827925,potosi
2008,- Productos Pecuarios,33720.89010140288,potosi
2008,- Productos de Minerales no Metálicos,6019.614262076327,potosi
2008,- Productos de Refinación del Petróleo,0.0,potosi
2008,- Propiedad de Vivienda,89584.76455382272,potosi
2008,- Servicios Financieros,16628.846542385596,potosi
2008,- Servicios a las Empresas,42204.909465147924,potosi
2008,"- Silvicultura, Caza y Pesca",1016.2005088040492,potosi
2008,"- Textiles, Prendas de Vestir y Productos del Cuero",17468.999579575204,potosi
2008,- Transporte y Almacenamiento,132536.55877679423,potosi
2008,"1. Agricultura, Silvicultura, Caza y Pesca",186333.2469784862,potosi
2008,10. Restaurantes y Hoteles,38824.0574267059,potosi
2008,11. Servicios de la Administración Pública,210715.13897887964,potosi
2008,2. Extracción de Minas y Canteras,761536.0212959787,potosi
2008,3. Industrias Manufactureras,86697.86853477119,potosi
2008,"4. Electricidad, Gas y Agua",15803.511107021568,potosi
2008,5. Construcción,102601.73767629584,potosi
2008,6. Comercio,173394.73835939716,potosi
2008,"7. Transporte, Almacenamiento y Comunicaciones",159921.0072043395,potosi
2008,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",148418.52056135624,potosi
2008,"9. Servicios Comunales, Sociales, Personales y Domésticos",39373.139567612976,potosi
2008,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",26565.18855232537,potosi
2008,PRODUCTO INTERNO BRUTO (a precios básicos),1907337.4484150482,potosi
2008,PRODUCTO INTERNO BRUTO (a precios de mercado),1933902.6369673735,potosi
2008,Servicios Bancarios Imputados,-16281.539275796578,potosi
2009,- Alimentos,30407.314068635354,potosi
2009,- Bebidas y Tabaco,3836.399313772623,potosi
2009,- Coca,0.0,potosi
2009,- Comunicaciones,28127.32868169697,potosi
2009,- Madera y Productos de Madera,3567.680380606086,potosi
2009,- Minerales Metálicos y no Metálicos,863612.8662766067,potosi
2009,- Otras Industrias Manufactureras,28062.83654138335,potosi
2009,- Petróleo Crudo y Gas Natural,0.0,potosi
2009,- Productos Agrícolas Industriales,0.0,potosi
2009,- Productos Agrícolas no Industriales,153949.79163602114,potosi
2009,- Productos Pecuarios,34377.414682264774,potosi
2009,- Productos de Minerales no Metálicos,6425.947603626481,potosi
2009,- Productos de Refinación del Petróleo,0.0,potosi
2009,- Propiedad de Vivienda,91918.14651338248,potosi
2009,- Servicios Financieros,17481.87880719742,potosi
2009,- Servicios a las Empresas,43423.76492822393,potosi
2009,"- Silvicultura, Caza y Pesca",1079.0178487910948,potosi
2009,"- Textiles, Prendas de Vestir y Productos del Cuero",17258.7005720716,potosi
2009,- Transporte y Almacenamiento,141875.97785060434,potosi
2009,"1. Agricultura, Silvicultura, Caza y Pesca",189406.224167077,potosi
2009,10. Restaurantes y Hoteles,39749.166826878245,potosi
2009,11. Servicios de la Administración Pública,223885.31557238795,potosi
2009,2. Extracción de Minas y Canteras,863612.8662766067,potosi
2009,3. Industrias Manufactureras,89558.87848009549,potosi
2009,"4. Electricidad, Gas y Agua",16973.034274626494,potosi
2009,5. Construcción,111753.8207850786,potosi
2009,6. Comercio,183183.8111966562,potosi
2009,"7. Transporte, Almacenamiento y Comunicaciones",170003.3065323013,potosi
2009,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",152823.79024880382,potosi
2009,"9. Servicios Comunales, Sociales, Personales y Domésticos",40827.05622238607,potosi
2009,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",24238.6867674102,potosi
2009,PRODUCTO INTERNO BRUTO (a precios básicos),2064716.6108515274,potosi
2009,PRODUCTO INTERNO BRUTO (a precios de mercado),2088955.2976189377,potosi
2009,Servicios Bancarios Imputados,-17060.659731370284,potosi
2010,- Alimentos,30801.725919834837,potosi
2010,- Bebidas y Tabaco,3955.759370215494,potosi
2010,- Coca,0.0,potosi
2010,- Comunicaciones,28879.414177932205,potosi
2010,- Madera y Productos de Madera,3777.8388290114794,potosi
2010,- Minerales Metálicos y no Metálicos,807466.8986643332,potosi
2010,- Otras Industrias Manufactureras,28466.540012871435,potosi
2010,- Petróleo Crudo y Gas Natural,0.0,potosi
2010,- Productos Agrícolas Industriales,0.0,potosi
2010,- Productos Agrícolas no Industriales,153363.95043106008,potosi
2010,- Productos Pecuarios,35824.66282369801,potosi
2010,- Productos de Minerales no Metálicos,6842.512010937707,potosi
2010,- Productos de Refinación del Petróleo,0.0,potosi
2010,- Propiedad de Vivienda,94210.02083073759,potosi
2010,- Servicios Financieros,18804.260193169473,potosi
2010,- Servicios a las Empresas,44574.921219093514,potosi
2010,"- Silvicultura, Caza y Pesca",1132.735961091846,potosi
2010,"- Textiles, Prendas de Vestir y Productos del Cuero",17934.419201590925,potosi
2010,- Transporte y Almacenamiento,153206.35944639813,potosi
2010,"1. Agricultura, Silvicultura, Caza y Pesca",190321.34921584994,potosi
2010,10. Restaurantes y Hoteles,41042.13017315573,potosi
2010,11. Servicios de la Administración Pública,230885.2896263542,potosi
2010,2. Extracción de Minas y Canteras,807466.8986643332,potosi
2010,3. Industrias Manufactureras,91778.79534446188,potosi
2010,"4. Electricidad, Gas y Agua",18219.476315849723,potosi
2010,5. Construcción,115296.38124212461,potosi
2010,6. Comercio,189596.73117567127,potosi
2010,"7. Transporte, Almacenamiento y Comunicaciones",182085.77362433032,potosi
2010,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",157589.20224300056,potosi
2010,"9. Servicios Comunales, Sociales, Personales y Domésticos",42371.30868715052,potosi
2010,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",27344.322756432557,potosi
2010,PRODUCTO INTERNO BRUTO (a precios básicos),2048517.0481151785,potosi
2010,PRODUCTO INTERNO BRUTO (a precios de mercado),2075861.370871611,potosi
2010,Servicios Bancarios Imputados,-18136.28819710343,potosi
2011,- Alimentos,30862.89448323533,potosi
2011,- Bebidas y Tabaco,3966.6072874521337,potosi
2011,- Coca,0.0,potosi
2011,- Comunicaciones,29236.72997699931,potosi
2011,- Madera y Productos de Madera,3720.4621630231077,potosi
2011,- Minerales Metálicos y no Metálicos,843431.0306002626,potosi
2011,- Otras Industrias Manufactureras,28456.359699632445,potosi
2011,- Petróleo Crudo y Gas Natural,0.0,potosi
2011,- Productos Agrícolas Industriales,0.0,potosi
2011,- Productos Agrícolas no Industriales,152331.9193838509,potosi
2011,- Productos Pecuarios,35755.9129654203,potosi
2011,- Productos de Minerales no Metálicos,7372.430031694452,potosi
2011,- Propiedad de Vivienda,95369.609222559,potosi
2011,- Servicios Financieros,19688.525632813587,potosi
2011,- Servicios a las Empresas,45571.337796161955,potosi
2011,"- Silvicultura, Caza y Pesca",1156.6066814930887,potosi
2011,"- Textiles, Prendas de Vestir y Productos del Cuero",17736.560002194452,potosi
2011,- Transporte y Almacenamiento,161961.75765160646,potosi
2011,"1. Agricultura, Silvicultura, Caza y Pesca",189244.4390307643,potosi
2011,10. Restaurantes y Hoteles,41888.039916041285,potosi
2011,11. Servicios de la Administración Pública,249073.99518711466,potosi
2011,2. Extracción de Minas y Canteras,843431.0306002626,potosi
2011,3. Industrias Manufactureras,92115.31366723192,potosi
2011,"4. Electricidad, Gas y Agua",19360.239144874227,potosi
2011,5. Construcción,124685.72467229422,potosi
2011,6. Comercio,196841.08620051126,potosi
2011,"7. Transporte, Almacenamiento y Comunicaciones",191198.48762860577,potosi
2011,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",160629.47265153454,potosi
2011,"9. Servicios Comunales, Sociales, Personales y Domésticos",42766.39813660916,potosi
2011,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",35087.24643434054,potosi
2011,PRODUCTO INTERNO BRUTO (a precios básicos),2132902.8393499823,potosi
2011,PRODUCTO INTERNO BRUTO (a precios de mercado),2167990.085784323,potosi
2011,Servicios Bancarios Imputados,-18331.38748586153,potosi
2012,- Alimentos,31931.067898722235,potosi
2012,- Bebidas y Tabaco,4178.612459217177,potosi
2012,- Coca,0.0,potosi
2012,- Comunicaciones,29849.6983446645,potosi
2012,- Madera y Productos de Madera,3757.1499360280013,potosi
2012,- Minerales Metálicos y no Metálicos,687612.5329910733,potosi
2012,- Otras Industrias Manufactureras,29066.16022950044,potosi
2012,- Petróleo Crudo y Gas Natural,0.0,potosi
2012,- Productos Agrícolas Industriales,0.0,potosi
2012,- Productos Agrícolas no Industriales,155698.80618573196,potosi
2012,- Productos Pecuarios,37027.42092298015,potosi
2012,- Productos de Minerales no Metálicos,7319.2646940975455,potosi
2012,- Propiedad de Vivienda,98121.2554987178,potosi
2012,- Servicios Financieros,27197.5179254237,potosi
2012,- Servicios a las Empresas,45929.33222956963,potosi
2012,"- Silvicultura, Caza y Pesca",1183.067877679874,potosi
2012,"- Textiles, Prendas de Vestir y Productos del Cuero",17778.509733416617,potosi
2012,- Transporte y Almacenamiento,158590.58030496573,potosi
2012,"1. Agricultura, Silvicultura, Caza y Pesca",193909.29498639196,potosi
2012,10. Restaurantes y Hoteles,42897.071021371616,potosi
2012,11. Servicios de la Administración Pública,236047.71770240672,potosi
2012,2. Extracción de Minas y Canteras,687612.5329910733,potosi
2012,3. Industrias Manufactureras,94030.764950982,potosi
2012,"4. Electricidad, Gas y Agua",21172.45352776081,potosi
2012,5. Construcción,134688.8971642968,potosi
2012,6. Comercio,187765.52420560975,potosi
2012,"7. Transporte, Almacenamiento y Comunicaciones",188440.27864963023,potosi
2012,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",171248.10565371113,potosi
2012,"9. Servicios Comunales, Sociales, Personales y Domésticos",44205.55872025632,potosi
2012,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",38333.317452611445,potosi
2012,PRODUCTO INTERNO BRUTO (a precios básicos),1976491.3420396873,potosi
2012,PRODUCTO INTERNO BRUTO (a precios de mercado),2014824.6594922987,potosi
2012,Servicios Bancarios Imputados,-25526.85753380331,potosi
2013,- Alimentos,32694.844230911003,potosi
2013,- Bebidas y Tabaco,4277.72847253422,potosi
2013,- Coca,0.0,potosi
2013,- Comunicaciones,30259.359812795326,potosi
2013,- Madera y Productos de Madera,3779.5036270349265,potosi
2013,- Minerales Metálicos y no Metálicos,736877.2371254286,potosi
2013,- Otras Industrias Manufactureras,29165.565463020637,potosi
2013,- Petróleo Crudo y Gas Natural,0.0,potosi
2013,- Productos Agrícolas Industriales,0.0,potosi
2013,- Productos Agrícolas no Industriales,158171.79811495426,potosi
2013,- Productos Pecuarios,36794.42846178534,potosi
2013,- Productos de Minerales no Metálicos,7849.14613129105,potosi
2013,- Propiedad de Vivienda,101014.06053613352,potosi
2013,- Servicios Financieros,31382.973693154516,potosi
2013,- Servicios a las Empresas,46964.70206439623,potosi
2013,"- Silvicultura, Caza y Pesca",1179.7922460838442,potosi
2013,"- Textiles, Prendas de Vestir y Productos del Cuero",17753.574662137074,potosi
2013,- Transporte y Almacenamiento,167908.2850469621,potosi
2013,"1. Agricultura, Silvicultura, Caza y Pesca",196146.01882282345,potosi
2013,10. Restaurantes y Hoteles,43426.80862664168,potosi
2013,11. Servicios de la Administración Pública,260340.88880985085,potosi
2013,2. Extracción de Minas y Canteras,736877.2371254286,potosi
2013,3. Industrias Manufactureras,95520.36258692891,potosi
2013,"4. Electricidad, Gas y Agua",22356.9021017762,potosi
2013,5. Construcción,146065.97568191568,potosi
2013,6. Comercio,190868.50904673,potosi
2013,"7. Transporte, Almacenamiento y Comunicaciones",198167.64485975742,potosi
2013,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",179361.73629368428,potosi
2013,"9. Servicios Comunales, Sociales, Personales y Domésticos",45515.44570366159,potosi
2013,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",41753.23099452875,potosi
2013,PRODUCTO INTERNO BRUTO (a precios básicos),2085359.698057845,potosi
2013,PRODUCTO INTERNO BRUTO (a precios de mercado),2127112.929052374,potosi
2013,Servicios Bancarios Imputados,-29287.831601353595,potosi
2014,- Alimentos,33933.797096601054,potosi
2014,- Bebidas y Tabaco,4429.1032965884,potosi
2014,- Coca,0.0,potosi
2014,- Comunicaciones,31325.572473996046,potosi
2014,- Madera y Productos de Madera,3655.4094958300825,potosi
2014,- Minerales Metálicos y no Metálicos,754369.7603109907,potosi
2014,- Otras Industrias Manufactureras,29870.32844209734,potosi
2014,- Petróleo Crudo y Gas Natural,0.0,potosi
2014,- Productos Agrícolas Industriales,0.0,potosi
2014,- Productos Agrícolas no Industriales,163772.4445920146,potosi
2014,- Productos Pecuarios,38266.14091188564,potosi
2014,- Productos de Minerales no Metálicos,8092.567885831409,potosi
2014,- Productos de Refinación del Petróleo,0.0,potosi
2014,- Propiedad de Vivienda,104330.84303438246,potosi
2014,- Servicios Financieros,38518.206267168316,potosi
2014,- Servicios a las Empresas,48829.94784298679,potosi
2014,"- Silvicultura, Caza y Pesca",1175.3092860063944,potosi
2014,"- Textiles, Prendas de Vestir y Productos del Cuero",17978.740643157715,potosi
2014,- Transporte y Almacenamiento,181007.76397387456,potosi
2014,"1. Agricultura, Silvicultura, Caza y Pesca",203213.89478990666,potosi
2014,10. Restaurantes y Hoteles,46070.65985417289,potosi
2014,11. Servicios de la Administración Pública,277070.2863248639,potosi
2014,2. Extracción de Minas y Canteras,754369.7603109907,potosi
2014,3. Industrias Manufactureras,97959.94686010599,potosi
2014,"4. Electricidad, Gas y Agua",25709.477864448738,potosi
2014,5. Construcción,160040.72412764284,potosi
2014,6. Comercio,194367.02827262992,potosi
2014,"7. Transporte, Almacenamiento y Comunicaciones",212333.33644787062,potosi
2014,"8. Establecimientos Financieros, Seguros, Bienes Inmuebles y Servicios Prestados a las Empresas",191678.99714453757,potosi
2014,"9. Servicios Comunales, Sociales, Personales y Domésticos",47996.44545073668,potosi
2014,"Derechos s/Importaciones, IVA nd, IT y otros Imp. Indirectos",45155.57673874115,potosi
2014,PRODUCTO INTERNO BRUTO (a precios básicos),2175560.695177066,potosi
2014,PRODUCTO INTERNO BRUTO (a precios de mercado),2220716.2719158074,potosi
2014,Servicios Bancarios Imputados,-35249.86227084032,potosi
2015,- Alimentos,35270.1768703886,potosi
2015,- Bebidas y Tabaco,4499.496104981864,potosi
2015,- Coca,0.0,potosi
2015,- Comunicaciones,31869.82660327305,potosi
2015,- Madera y Productos de Madera,3589.465718856839,potosi
2015,- Minerales Metálicos y no Metálicos,753166.6718653986,potosi
2015,- Otras Industrias Manufactureras,30041.47332355557,potosi
