year,department,isic_section,sector_label,value
2023,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",10.731157530680676
2023,chuquisaca,B,Actividad extractiva,3.9896144098160704
2023,chuquisaca,C,Industrias manufactureras,4.5973297168154375
2023,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-1.3191515367684161
2023,chuquisaca,F,Construcción,-12.023194046062258
2023,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,5.339057732873215
2023,chuquisaca,H,Transporte y almacenamiento,0.4162170501593323
2023,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,4.147939753950141
2023,chuquisaca,J,Comunicación e informaciones,0.872744656508857
2023,chuquisaca,K,Actividades financieras y de seguros,6.264175978789794
2023,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-6.078543868746735
2023,chuquisaca,O,Administracion publica,6.217437384805621
2023,chuquisaca,P,Enseñanza,1.0134253834111746
2023,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,11.683580677317934
2023,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-21.58126968728736
2024,chuquisaca,,Impuestos netos de subvenciones a los productos,-6.882354917432224
2024,chuquisaca,,PRODUCTO  INTERNO  BRUTO(1),-0.32000004822741346
2024,chuquisaca,,VALOR AGREGADO BRUTO,0.0990324170051764
2024,chuquisaca,A,"Agricultura, ganaderia, silvicultura y pesca",11.88792580172391
2024,chuquisaca,B,Actividad extractiva,-21.064109220913323
2024,chuquisaca,C,Industrias manufactureras,2.144642937263214
2024,chuquisaca,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",-0.2451367849105992
2024,chuquisaca,F,Construcción,0.08904475301744696
2024,chuquisaca,G,Comercio; reparacion de vehículos automotores y motocicletas,3.813602759135293
2024,chuquisaca,H,Transporte y almacenamiento,1.2965648764047302
2024,chuquisaca,I,Actividades de alojamiento y de servicio de comidas y bebidas,-0.700412296546034
2024,chuquisaca,J,Comunicación e informaciones,7.3637231132836405
2024,chuquisaca,K,Actividades financieras y de seguros,2.442894525799815
2024,chuquisaca,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",6.014488677922827
2024,chuquisaca,O,Administracion publica,6.184053223652455
2024,chuquisaca,P,Enseñanza,7.403565071445911
2024,chuquisaca,Q,Actividades de atencion de la salud humana y de asistencia social,0.4271641578508252
2024,chuquisaca,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",20.80955552622197
2018,cochabamba,,Impuestos netos de subvenciones a los productos,7.929960637219267
2018,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),4.049487022100706
2018,cochabamba,,VALOR AGREGADO BRUTO,3.4476138180381355
2018,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",0.9692141598830233
2018,cochabamba,B,Actividad extractiva,5.770797384015381
2018,cochabamba,C,Industrias manufactureras,-2.831496801163283
2018,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",13.121524368855944
2018,cochabamba,F,Construcción,10.512044926242865
2018,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,0.5359912703925858
2018,cochabamba,H,Transporte y almacenamiento,9.063118391499629
2018,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,3.967800621932625
2018,cochabamba,J,Comunicación e informaciones,4.2788376918526865
2018,cochabamba,K,Actividades financieras y de seguros,3.7608336577002746
2018,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",8.242876582992125
2018,cochabamba,O,Administracion publica,-0.41219572604795474
2018,cochabamba,P,Enseñanza,6.916988638792688
2018,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,6.411148530354154
2018,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",-10.171533192456195
2019,cochabamba,,Impuestos netos de subvenciones a los productos,-5.97467108282153
2019,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),-0.4418408961852549
2019,cochabamba,,VALOR AGREGADO BRUTO,0.26558699859799617
2019,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",2.2085750781335918
2019,cochabamba,B,Actividad extractiva,-12.465246637994582
2019,cochabamba,C,Industrias manufactureras,4.1467700604390245
2019,cochabamba,D+E,"Suministro de electricidad, agua y recolección de desechos sólidos",9.046583386346214
2019,cochabamba,F,Construcción,0.07137523352760411
2019,cochabamba,G,Comercio; reparacion de vehículos automotores y motocicletas,1.7897228110568761
2019,cochabamba,H,Transporte y almacenamiento,-2.3528648197373485
2019,cochabamba,I,Actividades de alojamiento y de servicio de comidas y bebidas,1.2407511829531046
2019,cochabamba,J,Comunicación e informaciones,-0.5468250418837641
2019,cochabamba,K,Actividades financieras y de seguros,-2.5321747895318083
2019,cochabamba,L+M+N,"Actividades inmobiliarias, empresariales y de alquiler",-3.7556345570844485
2019,cochabamba,O,Administracion publica,-2.409222442707332
2019,cochabamba,P,Enseñanza,-2.8427697107798053
2019,cochabamba,Q,Actividades de atencion de la salud humana y de asistencia social,6.113310420641099
2019,cochabamba,R+S+T,"Actividades artisticas, de entretenimiento, recreativas y otros servicios",1.7174496199701537
2020,cochabamba,,Impuestos netos de subvenciones a los productos,-11.144216662774625
2020,cochabamba,,PRODUCTO  INTERNO  BRUTO(1),-11.549303244462621
2020,cochabamba,,VALOR AGREGADO BRUTO,-11.588266624786883
2020,cochabamba,A,"Agricultura, ganaderia, silvicultura y pesca",7.160202807254336
